"objectid","beeld","band","npixels","mean","sd","median","max","min","q05","q10","q90","q95"
"877724","re1x_l3ax_2017084_1115_0000000_tct","1","34","13067.4411764706","111.532082944087","13045","13301","12878","12922.85","12937.6","13226.9","13262.35"
"877724","re1x_l3ax_2017084_1115_0000000_tct","2","34","11372.7647058824","126.906326423368","11382","11574","11150","11173.3","11194.3","11522.2","11533.05"
"877724","re1x_l3ax_2017084_1115_0000000_tct","3","34","10029.4705882353","32.3814717824099","10030","10080","9967","9980.25","9988.3","10070","10075.35"
"876304","re1x_l3ax_2017084_1115_0000000_tct","1","128","12834.609375","113.310960501114","12839","13133","12429","12675.75","12689","12985.5","13017.65"
"876304","re1x_l3ax_2017084_1115_0000000_tct","2","128","11432.71875","175.458945441471","11420.5","11914","11020","11187.4","11232.9","11658","11755"
"876304","re1x_l3ax_2017084_1115_0000000_tct","3","128","10074.3203125","58.0577954770038","10079","10213","9924","9969.35","10002.7","10147.6","10163.25"
"876228","re1x_l3ax_2017084_1115_0000000_tct","1","26","12662.8461538462","260.948070283372","12617.5","13162","12313","12359.5","12386.5","13080.5","13134.75"
"876228","re1x_l3ax_2017084_1115_0000000_tct","2","26","10732.2307692308","213.63844367385","10706.5","11102","10422","10467.25","10478","11006.5","11069"
"876228","re1x_l3ax_2017084_1115_0000000_tct","3","26","10233.4615384615","84.8114288379724","10251","10348","10082","10090.75","10111.5","10323.5","10326.75"
"877724","re1x_l3ax_2017131_1102_0000000_tct","1","34","13648.6176470588","70.8019066281035","13649.5","13773","13448","13513","13587.7","13739.2","13750.2"
"877724","re1x_l3ax_2017131_1102_0000000_tct","2","34","12443.3235294118","173.099852176509","12445","12735","12169","12215.95","12230.3","12672.2","12715.8"
"877724","re1x_l3ax_2017131_1102_0000000_tct","3","34","9816.94117647059","44.2355548594735","9817.5","9879","9729","9747.45","9756","9866.7","9875.7"
"876304","re1x_l3ax_2017131_1102_0000000_tct","1","128","13426.921875","131.835832616975","13456","13631","13006","13200.25","13248.2","13578.6","13601.3"
"876304","re1x_l3ax_2017131_1102_0000000_tct","2","128","12012.4453125","196.943687086858","12016.5","12314","11435","11663.8","11741.5","12265.9","12285.3"
"876304","re1x_l3ax_2017131_1102_0000000_tct","3","128","9971.5859375","72.6254036099482","9972","10184","9860","9868.7","9875.7","10060","10084.3"
"876228","re1x_l3ax_2017131_1102_0000000_tct","1","26","13164.1538461538","291.136626662836","13182","13698","12600","12701","12796","13512","13631"
"876228","re1x_l3ax_2017131_1102_0000000_tct","2","26","10657.6538461538","108.407358535366","10637.5","10901","10467","10508.75","10540.5","10822.5","10850"
"876228","re1x_l3ax_2017131_1102_0000000_tct","3","26","10399.1153846154","57.4549053941102","10406.5","10529","10301","10308.25","10318","10456.5","10477.75"
"876304","re1x_l3ax_2017241_1115_0000000_tct","1","132","13385.1287878788","192.614054852609","13405","13665","12838","13032.05","13099.9","13597.6","13625"
"876304","re1x_l3ax_2017241_1115_0000000_tct","2","132","11747.0681818182","141.957051519318","11775","11977","11364","11495.85","11530.5","11914.7","11937.45"
"876304","re1x_l3ax_2017241_1115_0000000_tct","3","132","9968.49242424242","68.3044929632281","9956.5","10171","9867","9882","9886.1","10067.9","10088.85"
"876304","re2x_l3ax_2017090_1124_0000000_tct","1","128","13247.53125","135.588361374262","13245.5","13554","12724","13029.8","13067.1","13396.3","13426"
"876304","re2x_l3ax_2017090_1124_0000000_tct","2","128","11406.2421875","195.724929352345","11388","11782","10929","11105.7","11157.5","11666.6","11698.6"
"876304","re2x_l3ax_2017090_1124_0000000_tct","3","128","9939.5546875","86.3097159331932","9947.5","10205","9751","9812.75","9828.5","10042.3","10062.65"
"876228","re2x_l3ax_2017090_1124_0000000_tct","1","26","12996.1538461538","192.300950035655","12965","13441","12710","12741.25","12792.5","13278.5","13325.25"
"876228","re2x_l3ax_2017090_1124_0000000_tct","2","26","10597.5","163.512262537095","10553.5","10911","10343","10395","10404.5","10840.5","10864.25"
"876228","re2x_l3ax_2017090_1124_0000000_tct","3","26","10345.7692307692","98.2333172369976","10356","10531","10206","10210.75","10219","10454","10498.5"
"877724","re2x_l3ax_2017099_1113_0000000_tct","1","34","13437.1764705882","108.064646922287","13405","13621","13257","13283.9","13330.8","13603.7","13612.45"
"877724","re2x_l3ax_2017099_1113_0000000_tct","2","34","11541.0588235294","168.368452593938","11502.5","11843","11286","11309.65","11328.7","11775.2","11786.35"
"877724","re2x_l3ax_2017099_1113_0000000_tct","3","34","10015.9411764706","57.9262546725762","10019","10098","9913","9934.4","9941","10083","10088.55"
"876304","re2x_l3ax_2017099_1113_0000000_tct","1","128","13475.5625","179.461124691646","13502","13774","12761","13180.25","13237.1","13667.5","13704.45"
"876304","re2x_l3ax_2017099_1113_0000000_tct","2","128","11551.4375","239.954679119821","11539","11954","10848","11216.3","11259.8","11845.5","11901.95"
"876304","re2x_l3ax_2017099_1113_0000000_tct","3","128","9980.28125","88.1714451518034","9979.5","10248","9813","9847.4","9868.7","10089.5","10115.55"
"876228","re2x_l3ax_2017099_1113_0000000_tct","1","26","12947.6153846154","259.516639454672","12930","13468","12487","12526.5","12633","13313.5","13344"
"876228","re2x_l3ax_2017099_1113_0000000_tct","2","26","10611.4230769231","210.524710773234","10558.5","10971","10293","10359","10373","10926","10940.5"
"876228","re2x_l3ax_2017099_1113_0000000_tct","3","26","10353.7692307692","92.6564871737787","10375","10503","10209","10215","10220.5","10468.5","10484.25"
"877724","re2x_l3ax_2017142_1115_0000000_tct","1","34","17619.7058823529","354.502769952145","17528","18248","17166","17181.65","17227.4","18112.3","18182.65"
"877724","re2x_l3ax_2017142_1115_0000000_tct","2","34","11044.0588235294","82.3208582782328","11053","11176","10829","10901.35","10936","11137.9","11154.5"
"877724","re2x_l3ax_2017142_1115_0000000_tct","3","34","11881.3823529412","222.905743730922","11937","12217","11490","11536.2","11589.6","12125.4","12181.05"
"876304","re2x_l3ax_2017142_1115_0000000_tct","1","50","19122.66","999.304055994236","19118.5","20983","16987","17750.9","17937.2","20519.9","20806.3"
"876304","re2x_l3ax_2017142_1115_0000000_tct","2","50","10923.5","275.285621617599","10999","11306","10296","10404.65","10485.2","11216","11276.1"
"876304","re2x_l3ax_2017142_1115_0000000_tct","3","50","12136.46","604.027408825332","12080","13174","10893","11161.4","11329.5","12944.5","13044.65"
"876228","re2x_l3ax_2017142_1115_0000000_tct","1","24","13400.375","132.903303358036","13393.5","13735","13193","13209.15","13242.3","13580.8","13619.6"
"876228","re2x_l3ax_2017142_1115_0000000_tct","2","24","10729.7916666667","99.2712485924371","10732","10862","10524","10542.85","10585.9","10844.8","10855.85"
"876228","re2x_l3ax_2017142_1115_0000000_tct","3","24","10412.125","81.1339807114563","10404.5","10620","10269","10300.1","10331.4","10514.7","10530.35"
"876304","re2x_l3ax_2017151_1105_0000000_tct","1","128","18123.21875","940.821068259164","18158","19920","16337","16648.45","16810.2","19413.5","19746.15"
"876304","re2x_l3ax_2017151_1105_0000000_tct","2","128","10030.3828125","187.717123466191","9982.5","10671","9796","9831.35","9847.1","10319.7","10428.45"
"876304","re2x_l3ax_2017151_1105_0000000_tct","3","128","11050.625","394.368707132493","10995","11932","10474","10519.1","10581.7","11680.4","11821.9"
"877724","re3x_l3ax_2017081_1106_0000000_tct","1","34","13063.9411764706","124.212413661698","13018","13301","12845","12918.45","12945","13225.8","13267.45"
"877724","re3x_l3ax_2017081_1106_0000000_tct","2","34","11269.8235294118","112.565259345005","11294","11464","11055","11078.25","11119.7","11390.5","11410.95"
"877724","re3x_l3ax_2017081_1106_0000000_tct","3","34","10004.0588235294","29.3969089041591","10004.5","10045","9933","9949.65","9961.8","10036.8","10041"
"876304","re3x_l3ax_2017081_1106_0000000_tct","1","128","12852.2421875","139.609734228098","12853","13222","12358","12645.2","12687.7","13012.9","13094.5"
"876304","re3x_l3ax_2017081_1106_0000000_tct","2","128","11404.6953125","196.00978436906","11374.5","11992","10981","11123.25","11198.2","11656.6","11789.7"
"876304","re3x_l3ax_2017081_1106_0000000_tct","3","128","10023.265625","51.8285307946377","10023.5","10195","9883","9940.35","9963.5","10089.6","10104.9"
"876228","re3x_l3ax_2017081_1106_0000000_tct","1","26","12586.0769230769","295.259468681622","12551","13151","12188","12227.5","12272.5","13021","13119.5"
"876228","re3x_l3ax_2017081_1106_0000000_tct","2","26","10647.9230769231","225.811234986557","10613.5","11085","10366","10388.75","10403.5","10937","11004.25"
"876228","re3x_l3ax_2017081_1106_0000000_tct","3","26","10187.4615384615","68.0630476950486","10206.5","10282","9988","10066","10099.5","10248","10258.25"
"877724","re3x_l3ax_2017090_1155_0000000_tct","1","33","13374.6363636364","62.9160244799656","13364","13501","13273","13287.8","13296","13465.8","13469.4"
"877724","re3x_l3ax_2017090_1155_0000000_tct","2","33","10862.8181818182","57.7702640559216","10848","10962","10763","10787","10792.2","10937.6","10943.6"
"877724","re3x_l3ax_2017090_1155_0000000_tct","3","33","10082.696969697","40.4772195565642","10087","10153","10005","10014.4","10034.6","10134.4","10142"
"876304","re3x_l3ax_2017152_1056_0000000_tct","1","129","14109.7131782946","183.215344344028","14130","14378","13424","13806.6","13881.4","14323.4","14337"
"876304","re3x_l3ax_2017152_1056_0000000_tct","2","129","11928.1472868217","207.317317956345","11943","12235","11393","11532.6","11675.4","12180.2","12195.4"
"876304","re3x_l3ax_2017152_1056_0000000_tct","3","129","9943.06201550388","76.7451903967344","9936","10201","9819","9841.4","9847.8","10043.2","10087.6"
"877724","re3x_l3ax_2017190_1055_0000000_tct","1","33","10868","89.0712495702177","10852","11100","10759","10765","10768.8","11012.4","11022.4"
"877724","re3x_l3ax_2017190_1055_0000000_tct","2","33","14008.7878787879","269.072104366998","14007","14389","13476","13546.6","13592.4","14293.4","14358.8"
"877724","re3x_l3ax_2017190_1055_0000000_tct","3","33","9958.30303030303","28.4280724466205","9957","10044","9919","9925.4","9928.2","9991.8","10010.6"
"876304","re3x_l3ax_2017190_1055_0000000_tct","1","127","10913.7480314961","111.738354281432","10897","11203","10722","10749.5","10781.6","11071.4","11114.9"
"876304","re3x_l3ax_2017190_1055_0000000_tct","2","127","13843.3307086614","337.008856157904","13897","14405","13193","13271.8","13351.2","14262","14296.3"
"876304","re3x_l3ax_2017190_1055_0000000_tct","3","127","9955.22047244095","46.3894681167609","9947","10050","9860","9884.9","9896","10020.2","10033.4"
"876228","re3x_l3ax_2017190_1055_0000000_tct","1","26","11918.7307692308","369.684574489367","11915","12564","11260","11401.5","11436","12343","12356.75"
"876228","re3x_l3ax_2017190_1055_0000000_tct","2","26","13009.7307692308","172.568724325657","13034.5","13302","12659","12694.25","12748.5","13222.5","13228"
"876228","re3x_l3ax_2017190_1055_0000000_tct","3","26","10122.7692307692","49.1424929707948","10134.5","10198","10018","10038","10047","10171","10177.25"
"877724","re3x_l3ax_2017219_1105_0000000_tct","1","32","14551.8125","24.0676968623519","14549.5","14607","14506","14518.2","14524.3","14589.4","14592.45"
"877724","re3x_l3ax_2017219_1105_0000000_tct","2","32","12510","53.3376342351857","12509","12622","12379","12420.95","12435.9","12568.5","12594.75"
"877724","re3x_l3ax_2017219_1105_0000000_tct","3","32","13944.625","57.0114589500471","13942.5","14063","13812","13846.7","13868.1","14016.8","14032.45"
"876304","re3x_l3ax_2017219_1105_0000000_tct","1","131","14004.9618320611","111.380802418491","14026","14189","13754","13818.5","13850","14135","14147"
"876304","re3x_l3ax_2017219_1105_0000000_tct","2","131","12513.5114503817","155.875461453254","12508","12784","12121","12252.5","12308","12725","12756"
"876304","re3x_l3ax_2017219_1105_0000000_tct","3","131","13732.5954198473","183.542272583224","13727","14049","13270","13424.5","13489","13979","14013"
"876228","re3x_l3ax_2017219_1105_0000000_tct","1","25","13817.72","163.903050612245","13850","14077","13533","13604.4","13611.2","14043.2","14065.2"
"876228","re3x_l3ax_2017219_1105_0000000_tct","2","25","11394.72","116.953523532498","11366","11667","11231","11258.6","11270.6","11583","11608.6"
"876228","re3x_l3ax_2017219_1105_0000000_tct","3","25","12637.12","150.377114836888","12647","13010","12388","12428.6","12445.8","12819.6","12871.2"
"877724","re3x_l3ax_2017247_1055_0000000_tct","1","34","13797.0294117647","33.6366370369965","13795","13888","13731","13741.95","13754","13839.6","13855.1"
"877724","re3x_l3ax_2017247_1055_0000000_tct","2","34","12506.5","53.4184453445652","12493.5","12612","12421","12437","12448.9","12576.8","12582.75"
"877724","re3x_l3ax_2017247_1055_0000000_tct","3","34","9885.88235294118","30.5403505624562","9888","9961","9824","9840","9845.6","9924.7","9928.7"
"876304","re3x_l3ax_2017247_1055_0000000_tct","1","128","13502.46875","193.009605142245","13535","13791","12962","13165.3","13199","13723.5","13755.65"
"876304","re3x_l3ax_2017247_1055_0000000_tct","2","128","12223.7265625","231.051915454806","12244","12564","11487","11855.45","11906.5","12514.3","12536.65"
"876304","re3x_l3ax_2017247_1055_0000000_tct","3","128","9995.0703125","84.7947204932219","9983.5","10264","9827","9862.05","9881.8","10104.3","10122.25"
"876228","re3x_l3ax_2017247_1055_0000000_tct","1","26","13119.1538461538","175.971973292952","13111","13543","12854","12932.25","12942","13363.5","13479"
"876228","re3x_l3ax_2017247_1055_0000000_tct","2","26","11059.6153846154","151.982914019459","10998","11369","10861","10882.75","10905","11286","11315.75"
"876228","re3x_l3ax_2017247_1055_0000000_tct","3","26","10282.9230769231","62.0682998490683","10284","10391","10155","10166","10201.5","10352","10372.75"
"876304","re4x_l3ax_2017115_1100_0000000_tct","1","129","13863.5968992248","269.384701663458","13905","14263","13009","13427.4","13481","14174.4","14204.8"
"876304","re4x_l3ax_2017115_1100_0000000_tct","2","129","11611.496124031","263.279323035411","11598","12058","10887","11159.6","11283.2","11944.6","11975.2"
"876304","re4x_l3ax_2017115_1100_0000000_tct","3","129","9913.96124031008","122.920477539138","9912","10254","9710","9744.8","9771.4","10068.8","10126.8"
"876304","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","1","33","0","0","0","0","0","0","0","0","0"
"876304","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","2","33","13778.8484848485","147.068462206408","13757","14081","13542","13568.8","13597.6","13996.4","14037.6"
"876304","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","3","33","12368.2121212121","285.046789752989","12312","13030","11969","12018.6","12072","12737.2","12982.6"
"876304","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","1","33","2393.36363636364","549.622246307738","2385","3527","1392","1565.8","1718.8","3009","3201.6"
"876304","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","2","33","15782.1818181818","439.603617943587","15845","16464","14701","15065.4","15249.8","16291","16387.4"
"876304","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","3","33","10103.8787878788","179.560706582718","10106","10409","9799","9855.4","9869","10345.8","10368.2"
"876304","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","1","33","0","0","0","0","0","0","0","0","0"
"876304","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","2","33","12701.696969697","159.560820075075","12674","13058","12443","12476","12487.2","12912.8","12948.4"
"876304","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","3","33","13123.4545454545","380.423948617616","13050","13984","12485","12597.2","12640","13582.8","13768.8"
"876304","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","1","33","0","0","0","0","0","0","0","0","0"
"876304","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","2","33","12500.9090909091","305.331107532909","12427","13247","11948","12109.6","12193","12973.4","13049.6"
"876304","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","3","33","10323.7878787879","232.773865260868","10297","10826","9964","9975.8","10105","10676.2","10717.2"
"876304","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","1","32","7065.40625","164.27668622509","7038","7429","6812","6822.1","6845.9","7333.7","7366.2"
"876304","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","2","32","17588.78125","638.919639268937","17615.5","18721","16210","16545.05","16661.8","18562.6","18669.5"
"876304","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","3","32","9885.84375","251.709652162835","9779","10379","9548","9556.1","9578.5","10325.9","10376.9"
"876304","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","1","32","17265.375","148.237113893532","17289","17491","16995","17001","17061","17480.7","17489.9"
"876304","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","2","32","17825.1875","74.8820308778221","17835","17934","17647","17679.4","17727.3","17909.4","17918.45"
"876304","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","3","32","10705.78125","62.5953385747719","10707.5","10833","10613","10616.55","10623.1","10784.6","10806.1"
"876304","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","1","32","16951.28125","525.832135263533","16897","17864","16001","16267.5","16368.1","17753","17815"
"876304","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","2","32","12691.28125","311.642292294827","12686.5","13222","12151","12217.35","12322.3","13123.2","13192.7"
"876304","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","3","32","9743.1875","242.129855522783","9757","10166","9315","9330.75","9391.7","10045","10104.7"
"876304","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","1","32","9428.375","189.168255878882","9462.5","9757","9133","9177.8","9186.2","9660.8","9697.6"
"876304","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","2","32","18345.125","408.84193254417","18364","18982","17428","17532.25","17914.3","18813.6","18921.1"
"876304","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","3","32","9695.46875","77.8261024190595","9689","9908","9543","9568.25","9609.9","9775","9853.1"
"876304","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","1","32","22637.09375","1085.33771641335","22201.5","24818","20418","21327.15","21475.8","24342.1","24514.65"
"876304","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","2","32","13793.21875","285.24542170706","13772.5","14374","13368","13370.65","13444.6","14171.6","14304.45"
"876304","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","3","32","11782.5625","477.267757235678","11798.5","12671","11142","11161.8","11192.1","12509.8","12551.85"
"876304","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","1","32","27600.90625","325.336387637423","27599.5","28535","26900","27127.15","27270.7","27927.6","28074.55"
"876304","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","2","32","11715.5","99.3322869252815","11723","11871","11479","11570.25","11595.8","11835.3","11850.25"
"876304","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","3","32","14681.46875","177.136175860232","14609.5","14961","14395","14437.65","14478.5","14906.9","14932.5"
