"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"876229","re1x_l3ax_2017084_1115_0000000_tct","1","38","13026.4473684211","173.531942284087","13040.5","13301","12555","12730.9","12779.1","13220","13269.05"
"876229","re1x_l3ax_2017084_1115_0000000_tct","2","38","11045.6842105263","199.737950658215","11020","11505","10706","10789.85","10824.8","11323.7","11380.3"
"876229","re1x_l3ax_2017084_1115_0000000_tct","3","38","10119.3157894737","64.9906875920251","10109.5","10224","9962","10013.1","10027.2","10195.5","10217.75"
"879844","re1x_l3ax_2017084_1115_0000000_tct","1","56","12864.4285714286","180.221465490037","12900.5","13157","12481","12550.75","12620.5","13068.5","13112.5"
"879844","re1x_l3ax_2017084_1115_0000000_tct","2","56","11507.5714285714","281.631342337839","11552.5","11978","10840","11052.5","11116","11821.5","11905"
"879844","re1x_l3ax_2017084_1115_0000000_tct","3","56","10037.3214285714","85.2058698666956","10020.5","10247","9913","9923.5","9927.5","10157.5","10164"
"879606","re1x_l3ax_2017084_1115_0000000_tct","1","182","12362.4230769231","294.586895162582","12381.5","12937","11780","11887.5","11991.5","12724.8","12784.2"
"879606","re1x_l3ax_2017084_1115_0000000_tct","2","182","10923.8296703297","252.115291084824","10873.5","11847","10419","10591.45","10627.2","11234.7","11327.4"
"879606","re1x_l3ax_2017084_1115_0000000_tct","3","182","10247.5274725275","85.6264972490738","10257","10447","9956","10109.35","10141.8","10355.6","10373.75"
"876229","re1x_l3ax_2017131_1102_0000000_tct","1","38","12847.8684210526","276.494872739973","12824.5","13327","12387","12455.5","12479.7","13300.3","13308.3"
"876229","re1x_l3ax_2017131_1102_0000000_tct","2","38","10814","169.09408863355","10777","11234","10550","10608.85","10630.9","11019","11133.9"
"876229","re1x_l3ax_2017131_1102_0000000_tct","3","38","10352.4473684211","59.2086084721804","10348.5","10479","10220","10240.85","10282.9","10429.4","10446.6"
"879844","re1x_l3ax_2017131_1102_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re1x_l3ax_2017131_1102_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re1x_l3ax_2017131_1102_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re1x_l3ax_2017131_1102_0000000_tct","1","182","12840.9120879121","315.177163136017","12852","13612","12049","12270.35","12462.5","13249.5","13370.4"
"879606","re1x_l3ax_2017131_1102_0000000_tct","2","182","11419.9945054945","386.976572124151","11344","12373","10679","10866.15","11005","11968","12119.25"
"879606","re1x_l3ax_2017131_1102_0000000_tct","3","182","10235.9175824176","144.796633224043","10251","10543","9856","9989.15","10030","10404","10455.9"
"876229","re1x_l3ax_2017241_1115_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"876229","re1x_l3ax_2017241_1115_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"876229","re1x_l3ax_2017241_1115_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re1x_l3ax_2017241_1115_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re1x_l3ax_2017241_1115_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re1x_l3ax_2017241_1115_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re1x_l3ax_2017241_1115_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re1x_l3ax_2017241_1115_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re1x_l3ax_2017241_1115_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"876229","re2x_l3ax_2017090_1124_0000000_tct","1","39","13231.0512820513","155.507310492897","13267","13451","12869","12957.8","13011.8","13404.6","13422.1"
"876229","re2x_l3ax_2017090_1124_0000000_tct","2","39","10756.4358974359","133.534697811348","10733","11021","10544","10563.8","10581.6","10943.8","11006.7"
"876229","re2x_l3ax_2017090_1124_0000000_tct","3","39","10249.9743589744","54.8939106868815","10236","10358","10139","10161.4","10188","10341.2","10343"
"879844","re2x_l3ax_2017090_1124_0000000_tct","1","56","13359.2678571429","202.221255161175","13401.5","13719","12750","12995","13088","13609","13622.75"
"879844","re2x_l3ax_2017090_1124_0000000_tct","2","56","11356.8571428571","276.546654197898","11415","11791","10596","10838.75","11003.5","11696","11714.75"
"879844","re2x_l3ax_2017090_1124_0000000_tct","3","56","9991.83928571429","138.911453390701","9967.5","10380","9806","9825","9834","10174","10244.5"
"879606","re2x_l3ax_2017090_1124_0000000_tct","1","181","15627.8397790055","86.7788489844271","15638","15805","15427","15492","15508","15732","15750"
"879606","re2x_l3ax_2017090_1124_0000000_tct","2","181","10527.7016574586","78.3190018628501","10524","10757","10354","10409","10431","10620","10659"
"879606","re2x_l3ax_2017090_1124_0000000_tct","3","181","10965.6132596685","118.579202977419","10966","11212","10780","10802","10808","11116","11132"
"876229","re2x_l3ax_2017099_1113_0000000_tct","1","38","13239.5526315789","169.985324862364","13265","13529","12773","12924.25","13021.9","13425.8","13453.35"
"876229","re2x_l3ax_2017099_1113_0000000_tct","2","38","10763.5","196.090815970836","10724","11252","10426","10477.05","10543","11079","11129.65"
"876229","re2x_l3ax_2017099_1113_0000000_tct","3","38","10241.5","71.8578739878523","10248","10376","10076","10104.25","10156.2","10344","10365.3"
"879844","re2x_l3ax_2017099_1113_0000000_tct","1","56","13366.7678571429","321.410074576017","13426.5","13802","12509","12735.5","12885","13732","13771"
"879844","re2x_l3ax_2017099_1113_0000000_tct","2","56","11443.4642857143","392.230774569615","11538.5","11994","10308","10663.5","10936","11880","11920.5"
"879844","re2x_l3ax_2017099_1113_0000000_tct","3","56","10043.9821428571","135.593576017239","10032.5","10452","9839","9855.75","9882.5","10217.5","10298"
"879606","re2x_l3ax_2017099_1113_0000000_tct","1","182","12748.9945054945","443.540657535215","12727","13638","11903","12085.25","12190.1","13326.6","13449.3"
"879606","re2x_l3ax_2017099_1113_0000000_tct","2","182","10961.1098901099","289.679245382738","10928","11619","10381","10558.15","10636.3","11357.9","11420.8"
"879606","re2x_l3ax_2017099_1113_0000000_tct","3","182","10280.1043956044","99.154798795713","10298.5","10484","10047","10118.05","10142.2","10399.9","10432.55"
"876229","re2x_l3ax_2017142_1115_0000000_tct","1","39","13384.4871794872","263.542054148846","13474","13831","12809","12909.8","12950","13670.6","13721"
"876229","re2x_l3ax_2017142_1115_0000000_tct","2","39","10770.6923076923","206.545668945935","10747","11466","10450","10487.5","10526.4","11010.6","11111.7"
"876229","re2x_l3ax_2017142_1115_0000000_tct","3","39","10644.1025641026","116.223422512937","10644","10815","10358","10464.1","10491.2","10776.6","10789.8"
"879606","re2x_l3ax_2017142_1115_0000000_tct","1","181","11823.6077348066","211.441627736452","11771","12813","11536","11635","11662","11988","12183"
"879606","re2x_l3ax_2017142_1115_0000000_tct","2","181","10471.7679558011","161.296763316421","10437","11118","10219","10293","10307","10661","10783"
"879606","re2x_l3ax_2017142_1115_0000000_tct","3","181","10619.0055248619","73.0765578187674","10627","10731","10364","10502","10521","10705","10715"
"876229","re3x_l3ax_2017081_1106_0000000_tct","1","38","13032.7894736842","213.690121424249","13077","13339","12562","12607.9","12718.3","13280.2","13299.9"
"876229","re3x_l3ax_2017081_1106_0000000_tct","2","38","10911.4736842105","195.649954495696","10890.5","11384","10628","10682.5","10691.7","11188.5","11274.75"
"876229","re3x_l3ax_2017081_1106_0000000_tct","3","38","10094.5","55.6702404851612","10088.5","10208","9992","10026.75","10030.7","10186.9","10204.3"
"879844","re3x_l3ax_2017081_1106_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re3x_l3ax_2017081_1106_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re3x_l3ax_2017081_1106_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re3x_l3ax_2017081_1106_0000000_tct","1","182","12404.0989010989","276.335253786001","12413","13047","11881","11950.35","12048.7","12757.9","12846.05"
"879606","re3x_l3ax_2017081_1106_0000000_tct","2","182","10819.3021978022","239.306876416277","10780","11758","10414","10514.15","10560.1","11090.6","11231.85"
"879606","re3x_l3ax_2017081_1106_0000000_tct","3","182","10195.6758241758","66.4511565578848","10203","10358","10012","10078.05","10112.3","10277","10297.95"
"876229","re3x_l3ax_2017090_1155_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"876229","re3x_l3ax_2017090_1155_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"876229","re3x_l3ax_2017090_1155_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re3x_l3ax_2017090_1155_0000000_tct","1","180","13116.5","194.596861607494","13125.5","13612","12696","12787","12863.7","13352.2","13396.05"
"879606","re3x_l3ax_2017090_1155_0000000_tct","2","180","10668.5388888889","131.543792817929","10650","11118","10429","10490","10519.5","10813.7","10942"
"879606","re3x_l3ax_2017090_1155_0000000_tct","3","180","10439.9222222222","120.16396877468","10439.5","10678","10032","10206.95","10317.3","10576.3","10615.3"
"879844","re3x_l3ax_2017152_1056_0000000_tct","1","56","13889.4642857143","257.899837095772","13989","14188","13201","13431.75","13490.5","14147","14149.5"
"879844","re3x_l3ax_2017152_1056_0000000_tct","2","56","11793.7142857143","293.877879045375","11849","12198","10775","11238.5","11470.5","12109.5","12157.75"
"879844","re3x_l3ax_2017152_1056_0000000_tct","3","56","9963.05357142857","131.022610074175","9926.5","10458","9820","9839","9851","10109","10235.5"
"876229","re3x_l3ax_2017190_1055_0000000_tct","1","38","11470.6842105263","324.996890235697","11374","12280","10882","11077.3","11135.7","11887.7","12181.15"
"876229","re3x_l3ax_2017190_1055_0000000_tct","2","38","12976.4210526316","152.421824283076","12937","13405","12740","12748.5","12801.5","13164.6","13197.6"
"876229","re3x_l3ax_2017190_1055_0000000_tct","3","38","10092.3684210526","43.0118909093951","10091","10197","10009","10029.95","10042.3","10149.2","10172.3"
"879844","re3x_l3ax_2017190_1055_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re3x_l3ax_2017190_1055_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879844","re3x_l3ax_2017190_1055_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"879606","re3x_l3ax_2017190_1055_0000000_tct","1","183","10890.2513661202","160.563335850847","10873","11506","10585","10656.2","10711.2","11077.6","11212"
"879606","re3x_l3ax_2017190_1055_0000000_tct","2","183","13069.6229508197","387.735529155205","13034","13924","12301","12519.4","12627.4","13623","13729.5"
"879606","re3x_l3ax_2017190_1055_0000000_tct","3","183","10110.9508196721","61.7321650792227","10117","10253","9968","10003.1","10032.2","10187.6","10205"
"876229","re3x_l3ax_2017219_1105_0000000_tct","1","40","13694.025","98.9339296495264","13678.5","13887","13508","13546.25","13589.5","13833.1","13850.35"
"876229","re3x_l3ax_2017219_1105_0000000_tct","2","40","11739.225","137.552318717699","11778","11969","11418","11479.5","11539.5","11885.5","11925.25"
"876229","re3x_l3ax_2017219_1105_0000000_tct","3","40","12918.125","118.678662783164","12946.5","13103","12686","12703.4","12713.9","13059.7","13080"
"879606","re3x_l3ax_2017219_1105_0000000_tct","1","182","13963.7197802198","136.290733863194","13981.5","14341","13689","13736","13760.4","14125.4","14168.7"
"879606","re3x_l3ax_2017219_1105_0000000_tct","2","182","11800.4835164835","129.855283891018","11777.5","12102","11546","11628.1","11651","11993.8","12020.95"
"879606","re3x_l3ax_2017219_1105_0000000_tct","3","182","13079.510989011","156.653107250291","13067","13415","12719","12830","12854.7","13293.8","13336.85"
"876229","re3x_l3ax_2017247_1055_0000000_tct","1","39","13105.1282051282","155.282625097659","13083","13517","12879","12916.6","12945","13348.2","13411.8"
"876229","re3x_l3ax_2017247_1055_0000000_tct","2","39","11295.0512820513","187.677768180906","11308","11702","10887","10979.3","11048.2","11565.4","11588.6"
"876229","re3x_l3ax_2017247_1055_0000000_tct","3","39","10231.7692307692","78.6004089779307","10234","10390","10090","10097.5","10118.2","10333","10379.8"
"879844","re3x_l3ax_2017247_1055_0000000_tct","1","56","13586.2142857143","259.46145023075","13656","13943","12908","13087.5","13181.5","13865","13908.5"
"879844","re3x_l3ax_2017247_1055_0000000_tct","2","56","12371.375","394.724049178664","12477.5","12899","11158","11625","11934","12781.5","12830.5"
"879844","re3x_l3ax_2017247_1055_0000000_tct","3","56","9999.75","144.925968562009","9960.5","10403","9819","9833.75","9848","10173.5","10305"
"879606","re3x_l3ax_2017247_1055_0000000_tct","1","181","12720.7569060773","167.857103643867","12712","13100","12381","12466","12498","12963","13014"
"879606","re3x_l3ax_2017247_1055_0000000_tct","2","181","11387.408839779","258.165362013664","11384","11940","10800","10950","11078","11732","11822"
"879606","re3x_l3ax_2017247_1055_0000000_tct","3","181","10167.9116022099","91.440587439646","10168","10425","9979","10023","10049","10270","10322"
"879844","re4x_l3ax_2017115_1100_0000000_tct","1","56","21191.8214285714","407.566887188431","21217.5","21825","20382","20504.75","20632.5","21698","21755.5"
"879844","re4x_l3ax_2017115_1100_0000000_tct","2","56","10326.8214285714","100.665803012264","10316","10565","10148","10190","10216","10480","10510.25"
"879844","re4x_l3ax_2017115_1100_0000000_tct","3","56","12114.1964285714","313.763281914761","12180","12665","11580","11630","11672","12456","12536"
"879606","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","1","46","8104.73913043478","101.850529869916","8128.5","8243","7793","7889","7955.5","8211.5","8226.75"
"879606","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","2","46","10052.1086956522","127.034418478855","10004.5","10378","9873","9910","9933","10234","10313.25"
"879606","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","3","46","10740.152173913","52.387007461055","10757","10826","10583","10640.5","10657","10785.5","10790.5"
"879606","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","1","46","2488.52173913043","203.87280774819","2484.5","2938","2176","2199","2243","2817","2857.25"
"879606","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","2","46","15149.5217391304","162.178329711523","15167.5","15369","14810","14842","14893.5","15348.5","15360.75"
"879606","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","3","46","10948.2391304348","171.105969086426","10923.5","11501","10655","10707","10745","11129","11230.75"
"879606","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","1","46","0","0","0","0","0","0","0","0","0"
"879606","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","2","46","14042.152173913","469.132625994981","14126","14725","13124","13365","13414","14611","14651.5"
"879606","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","3","46","18811.8695652174","798.89745159454","19046","19765","17166","17364.75","17423.5","19512.5","19620.5"
"879606","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","1","46","3677.89130434783","374.044930649952","3670.5","4495","2753","3191.25","3276","4272","4418"
"879606","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","2","46","12545.9347826087","473.602336807951","12684","13511","11382","11753.5","11968","13086","13238.25"
"879606","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","3","46","10021.8260869565","117.232400592977","9991","10350","9740","9823.25","9896.5","10162.5","10186"
"879606","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","1","46","7375.32608695652","124.227399795308","7401.5","7593","7131","7171","7207.5","7523","7544"
"879606","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","2","46","15467.3260869565","530.933101219932","15376","16699","14627","14746.5","14824","16240","16290"
"879606","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","3","46","10412.5434782609","187.290707667903","10389","11001","10110","10141","10176.5","10640.5","10722.75"
"879606","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","1","44","22737.8181818182","557.187884170488","22725","23744","21705","21869.45","21937.7","23547.3","23652.65"
"879606","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","2","44","26213.9318181818","924.920345979004","26209.5","27894","24497","24720.45","24824.4","27509","27781.3"
"879606","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","3","44","13828.2272727273","80.5376883136127","13818.5","13981","13639","13721","13744.6","13947.2","13960.65"
"879606","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","1","44","15344.2727272727","500.286818369472","15389","16477","14340","14592.7","14636.8","15912","16074.85"
"879606","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","2","44","11525.0909090909","226.362625128285","11513","12172","11019","11181.35","11287.4","11816.3","11890.35"
"879606","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","3","44","10763.4772727273","227.713047561176","10812.5","11216","10140","10351.25","10515.8","10994.2","11067.4"
"879606","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","1","44","9901.20454545455","403.106055613013","9811.5","11595","9330","9456.3","9481.1","10324.6","10525.85"
"879606","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","2","44","16174.6363636364","483.935566098739","16160","17256","15277","15385.35","15497","16850","16935.8"
"879606","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","3","44","10257","164.561573971286","10238.5","10665","9941","10037.2","10070.2","10513.8","10538.6"
"879606","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","1","44","12735.3181818182","786.937330110981","12371.5","14982","12089","12116.6","12163.2","14237.1","14503.05"
"879606","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","2","44","11246.8181818182","342.396429611307","11118","12355","10852","10989.45","10995.9","11767","12020.75"
"879606","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","3","44","10990.0227272727","222.887654319846","11017.5","11368","10339","10579.7","10616.3","11217.3","11266.2"
"879606","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","1","44","11846.0454545455","94.9063074203221","11848","12064","11655","11667.75","11694","11947.9","11979.7"
"879606","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","2","44","10889.3636363636","36.7923721297562","10893","10962","10809","10827.2","10835.6","10932","10940"
"879606","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","3","44","11169.6136363636","50.9095028864333","11154.5","11307","11067","11110.9","11119.6","11242.4","11244.85"
"879606","s2ax_l1cx_2017256_1051_2017256_xxxx_tct","1","44","11652.7272727273","98.4026761869874","11659.5","11886","11450","11471.3","11495.3","11767.9","11781.95"
"879606","s2ax_l1cx_2017256_1051_2017256_xxxx_tct","2","44","11560.1136363636","21.7140142391111","11556","11621","11528","11531.5","11541","11587.3","11611.55"
"879606","s2ax_l1cx_2017256_1051_2017256_xxxx_tct","3","44","10626.7954545455","40.402958414277","10625","10752","10543","10567.65","10577.6","10671.9","10678.7"
